title,descrpition,Themes,Data Type,Data Sub-type,licence,publisher.name,publisher.mbox,contactPoint.fn,contactPoint.hasPhone,contactPoint.hasEmail,landingPage,temporal range,temporal start,temporal end,spatial,depth,distribution.0.downloadURL,distribution.0.title
HS52 Approaches to Auckland Hydrographic Survey,Raw Sound Velocity Profiles and Temperature collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Auckland between 17-10-2016 and 17-12-2016.,Hydrography,Oceanographic observations,Raw Sound Velocity Profiles and Temperature,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https:\\data.linz.govt.nz,17-10-2016-17-12-2016,17-10-2016,17-12-2016,Auckland,variable,None,HS52 Approaches to Auckland Hydrographic Survey_Hydrography_Oceanographic observations_Raw Sound Velocity Profiles and Temperature
HS52 Approaches to Auckland Hydrographic Survey,Raw Water Column Returns collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Auckland between 17-10-2016 and 17-12-2016.,Hydrography,Water Column returns / backscatter,Raw Water Column Returns,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https:\\data.linz.govt.nz,17-10-2016-17-12-2016,17-10-2016,17-12-2016,Auckland,variable,None,HS52 Approaches to Auckland Hydrographic Survey_Hydrography_Water Column returns / backscatter_Raw Water Column Returns
HS52 Approaches to Auckland Hydrographic Survey,Report of Survey collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Auckland between 17-10-2016 and 17-12-2016.,Survey,Report,Report of Survey,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https:\\data.linz.govt.nz,17-10-2016-17-12-2016,17-10-2016,17-12-2016,Auckland,variable,None,HS52 Approaches to Auckland Hydrographic Survey_Survey_Report_Report of Survey
HS52 Approaches to Auckland Hydrographic Survey,Shoreline Constructions Information collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Auckland between 17-10-2016 and 17-12-2016.,Hydrography,Ancillary observations,Shoreline Constructions Information,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https:\\data.linz.govt.nz,17-10-2016-17-12-2016,17-10-2016,17-12-2016,Auckland,variable,None,HS52 Approaches to Auckland Hydrographic Survey_Hydrography_Ancillary observations_Shoreline Constructions Information
HS52 Approaches to Auckland Hydrographic Survey,Significant Bathymetric Features collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Auckland between 17-10-2016 and 17-12-2016.,Hydrography,Ancillary observations,Significant Bathymetric Features,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https:\\data.linz.govt.nz,17-10-2016-17-12-2016,17-10-2016,17-12-2016,Auckland,variable,None,HS52 Approaches to Auckland Hydrographic Survey_Hydrography_Ancillary observations_Significant Bathymetric Features
HS52 Approaches to Auckland Hydrographic Survey,Significant Charted Differences collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Auckland between 17-10-2016 and 17-12-2016.,Hydrography,Ancillary observations,Significant Charted Differences,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https:\\data.linz.govt.nz,17-10-2016-17-12-2016,17-10-2016,17-12-2016,Auckland,variable,None,HS52 Approaches to Auckland Hydrographic Survey_Hydrography_Ancillary observations_Significant Charted Differences
HS52 Approaches to Auckland Hydrographic Survey,Sounding Sort collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Auckland between 17-10-2016 and 17-12-2016.,Hydrography,Bathymetry,Sounding Sort,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https:\\data.linz.govt.nz,17-10-2016-17-12-2016,17-10-2016,17-12-2016,Auckland,variable,None,HS52 Approaches to Auckland Hydrographic Survey_Hydrography_Bathymetry_Sounding Sort
HS52 Approaches to Auckland Hydrographic Survey,Standard Sheets collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Auckland between 17-10-2016 and 17-12-2016.,Hydrography,Fairsheets,Standard Sheets,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https:\\data.linz.govt.nz,17-10-2016-17-12-2016,17-10-2016,17-12-2016,Auckland,variable,None,HS52 Approaches to Auckland Hydrographic Survey_Hydrography_Fairsheets_Standard Sheets
HS52 Approaches to Auckland Hydrographic Survey,Summary of Sound Velocity Profiles collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Auckland between 17-10-2016 and 17-12-2016.,Hydrography,Ancillary observations,Summary of Sound Velocity Profiles,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https:\\data.linz.govt.nz,17-10-2016-17-12-2016,17-10-2016,17-12-2016,Auckland,variable,None,HS52 Approaches to Auckland Hydrographic Survey_Hydrography_Ancillary observations_Summary of Sound Velocity Profiles
HS52 Approaches to Auckland Hydrographic Survey,Tide Data collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Auckland between 17-10-2016 and 17-12-2016.,Hydrography,Sea level,Tide Data,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https:\\data.linz.govt.nz,17-10-2016-17-12-2016,17-10-2016,17-12-2016,Auckland,variable,None,HS52 Approaches to Auckland Hydrographic Survey_Hydrography_Sea level_Tide Data
HS52 Approaches to Auckland Hydrographic Survey,Wrecks and Obstructions Data collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Auckland between 17-10-2016 and 17-12-2016.,Infrastructure,Hazards,Wrecks and Obstructions Data,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https:\\data.linz.govt.nz,17-10-2016-17-12-2016,17-10-2016,17-12-2016,Auckland,variable,None,HS52 Approaches to Auckland Hydrographic Survey_Infrastructure_Hazards_Wrecks and Obstructions Data
HS51 Queen Charlotte Sound / Tōtaranui and Tory Channel / Kura Te Au Hydrographic Survey,Benthic Terrrain Classification collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Marlborough Sounds between 12-10-2016 and 07-12-2017.,Ecosystem,Habitat,Benthic Terrrain Classification,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https:\\data.linz.govt.nz,12-10-2016-07-12-2017,12-10-2016,07-12-2017,Marlborough Sounds,variable,None,HS51 Queen Charlotte Sound / Tōtaranui and Tory Channel / Kura Te Au Hydrographic Survey_Ecosystem_Habitat_Benthic Terrrain Classification
HS51 Queen Charlotte Sound / Tōtaranui and Tory Channel / Kura Te Au Hydrographic Survey,Ecologically Significant Marine Sites collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Marlborough Sounds between 12-10-2016 and 07-12-2017.,Ecosystem,Ancillary observations,Ecologically Significant Marine Sites,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https:\\data.linz.govt.nz,12-10-2016-07-12-2017,12-10-2016,07-12-2017,Marlborough Sounds,variable,None,HS51 Queen Charlotte Sound / Tōtaranui and Tory Channel / Kura Te Au Hydrographic Survey_Ecosystem_Ancillary observations_Ecologically Significant Marine Sites
HS51 Queen Charlotte Sound / Tōtaranui and Tory Channel / Kura Te Au Hydrographic Survey,Information on Kelp Coverage collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Marlborough Sounds between 12-10-2016 and 07-12-2017.,Biodiversity,Flora,Information on Kelp Coverage,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https:\\data.linz.govt.nz,12-10-2016-07-12-2017,12-10-2016,07-12-2017,Marlborough Sounds,variable,None,HS51 Queen Charlotte Sound / Tōtaranui and Tory Channel / Kura Te Au Hydrographic Survey_Biodiversity_Flora_Information on Kelp Coverage
HS51 Queen Charlotte Sound / Tōtaranui and Tory Channel / Kura Te Au Hydrographic Survey,Information on Seeps collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Marlborough Sounds between 12-10-2016 and 07-12-2017.,Geophysical,Seeps,Information on Seeps,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https:\\data.linz.govt.nz,12-10-2016-07-12-2017,12-10-2016,07-12-2017,Marlborough Sounds,variable,None,HS51 Queen Charlotte Sound / Tōtaranui and Tory Channel / Kura Te Au Hydrographic Survey_Geophysical_Seeps_Information on Seeps
HS51 Queen Charlotte Sound / Tōtaranui and Tory Channel / Kura Te Au Hydrographic Survey,Inshore Habitat Analysis collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Marlborough Sounds between 12-10-2016 and 07-12-2017.,Ecosystem,Habitat,Inshore Habitat Analysis,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https:\\data.linz.govt.nz,12-10-2016-07-12-2017,12-10-2016,07-12-2017,Marlborough Sounds,variable,None,HS51 Queen Charlotte Sound / Tōtaranui and Tory Channel / Kura Te Au Hydrographic Survey_Ecosystem_Habitat_Inshore Habitat Analysis
HS51 Queen Charlotte Sound / Tōtaranui and Tory Channel / Kura Te Au Hydrographic Survey,Aids to Navigation Data collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Marlborough Sounds between 12-10-2016 and 07-12-2017.,Survey,Ancillary observations,Aids to Navigation Data,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https:\\data.linz.govt.nz,12-10-2016-07-12-2017,12-10-2016,07-12-2017,Marlborough Sounds,variable,None,HS51 Queen Charlotte Sound / Tōtaranui and Tory Channel / Kura Te Au Hydrographic Survey_Survey_Ancillary observations_Aids to Navigation Data
HS51 Queen Charlotte Sound / Tōtaranui and Tory Channel / Kura Te Au Hydrographic Survey,Ancilliary Sheets collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Marlborough Sounds between 12-10-2016 and 07-12-2017.,Hydrography,Fairsheets,Ancilliary Sheets,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https:\\data.linz.govt.nz,12-10-2016-07-12-2017,12-10-2016,07-12-2017,Marlborough Sounds,variable,None,HS51 Queen Charlotte Sound / Tōtaranui and Tory Channel / Kura Te Au Hydrographic Survey_Hydrography_Fairsheets_Ancilliary Sheets
HS51 Queen Charlotte Sound / Tōtaranui and Tory Channel / Kura Te Au Hydrographic Survey,Bathymetric Contours collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Marlborough Sounds between 12-10-2016 and 07-12-2017.,Hydrography,Bathymetry,Bathymetric Contours,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https:\\data.linz.govt.nz,12-10-2016-07-12-2017,12-10-2016,07-12-2017,Marlborough Sounds,variable,None,HS51 Queen Charlotte Sound / Tōtaranui and Tory Channel / Kura Te Au Hydrographic Survey_Hydrography_Bathymetry_Bathymetric Contours
HS51 Queen Charlotte Sound / Tōtaranui and Tory Channel / Kura Te Au Hydrographic Survey,Calibrations Data collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Marlborough Sounds between 12-10-2016 and 07-12-2017.,Survey,Miscellaneous,Calibrations Data,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https:\\data.linz.govt.nz,12-10-2016-07-12-2017,12-10-2016,07-12-2017,Marlborough Sounds,variable,None,HS51 Queen Charlotte Sound / Tōtaranui and Tory Channel / Kura Te Au Hydrographic Survey_Survey_Miscellaneous_Calibrations Data
HS51 Queen Charlotte Sound / Tōtaranui and Tory Channel / Kura Te Au Hydrographic Survey,Coastline collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Marlborough Sounds between 12-10-2016 and 07-12-2017.,Hydrography,Sea level,Coastline,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https:\\data.linz.govt.nz,12-10-2016-07-12-2017,12-10-2016,07-12-2017,Marlborough Sounds,variable,None,HS51 Queen Charlotte Sound / Tōtaranui and Tory Channel / Kura Te Au Hydrographic Survey_Hydrography_Sea level_Coastline
HS51 Queen Charlotte Sound / Tōtaranui and Tory Channel / Kura Te Au Hydrographic Survey,Geodetic Data Pack collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Marlborough Sounds between 12-10-2016 and 07-12-2017.,Survey,Geodetic,Geodetic Data Pack,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https:\\data.linz.govt.nz,12-10-2016-07-12-2017,12-10-2016,07-12-2017,Marlborough Sounds,variable,None,HS51 Queen Charlotte Sound / Tōtaranui and Tory Channel / Kura Te Au Hydrographic Survey_Survey_Geodetic_Geodetic Data Pack
HS51 Queen Charlotte Sound / Tōtaranui and Tory Channel / Kura Te Au Hydrographic Survey,Ground Sampling collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Marlborough Sounds between 12-10-2016 and 07-12-2017.,Hydrography,Ancillary observations,Ground Sampling,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https:\\data.linz.govt.nz,12-10-2016-07-12-2017,12-10-2016,07-12-2017,Marlborough Sounds,variable,None,HS51 Queen Charlotte Sound / Tōtaranui and Tory Channel / Kura Te Au Hydrographic Survey_Hydrography_Ancillary observations_Ground Sampling
HS51 Queen Charlotte Sound / Tōtaranui and Tory Channel / Kura Te Au Hydrographic Survey,Index Sheet Information collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Marlborough Sounds between 12-10-2016 and 07-12-2017.,Hydrography,Fairsheets,Index Sheet Information,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https:\\data.linz.govt.nz,12-10-2016-07-12-2017,12-10-2016,07-12-2017,Marlborough Sounds,variable,None,HS51 Queen Charlotte Sound / Tōtaranui and Tory Channel / Kura Te Au Hydrographic Survey_Hydrography_Fairsheets_Index Sheet Information
HS51 Queen Charlotte Sound / Tōtaranui and Tory Channel / Kura Te Au Hydrographic Survey,Navigation and Motion Data collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Marlborough Sounds between 12-10-2016 and 07-12-2017.,Survey,Navigation,Navigation and Motion Data,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https:\\data.linz.govt.nz,12-10-2016-07-12-2017,12-10-2016,07-12-2017,Marlborough Sounds,variable,None,HS51 Queen Charlotte Sound / Tōtaranui and Tory Channel / Kura Te Au Hydrographic Survey_Survey_Navigation_Navigation and Motion Data
HS51 Queen Charlotte Sound / Tōtaranui and Tory Channel / Kura Te Au Hydrographic Survey,Photographs collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Marlborough Sounds between 12-10-2016 and 07-12-2017.,Survey,Ancillary observations,Photographs,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https:\\data.linz.govt.nz,12-10-2016-07-12-2017,12-10-2016,07-12-2017,Marlborough Sounds,variable,None,HS51 Queen Charlotte Sound / Tōtaranui and Tory Channel / Kura Te Au Hydrographic Survey_Survey_Ancillary observations_Photographs
HS51 Queen Charlotte Sound / Tōtaranui and Tory Channel / Kura Te Au Hydrographic Survey,Processed Backscatter Mosaic collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Marlborough Sounds between 12-10-2016 and 07-12-2017.,Hydrography,Seafloor reflectance/ backscatter,Processed Backscatter Mosaic,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https:\\data.linz.govt.nz,12-10-2016-07-12-2017,12-10-2016,07-12-2017,Marlborough Sounds,variable,None,HS51 Queen Charlotte Sound / Tōtaranui and Tory Channel / Kura Te Au Hydrographic Survey_Hydrography_Seafloor reflectance/ backscatter_Processed Backscatter Mosaic
HS51 Queen Charlotte Sound / Tōtaranui and Tory Channel / Kura Te Au Hydrographic Survey,Processed Bathymetry collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Marlborough Sounds between 12-10-2016 and 07-12-2017.,Hydrography,Bathymetry,Processed Bathymetry,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https:\\data.linz.govt.nz,12-10-2016-07-12-2017,12-10-2016,07-12-2017,Marlborough Sounds,variable,None,HS51 Queen Charlotte Sound / Tōtaranui and Tory Channel / Kura Te Au Hydrographic Survey_Hydrography_Bathymetry_Processed Bathymetry
HS51 Queen Charlotte Sound / Tōtaranui and Tory Channel / Kura Te Au Hydrographic Survey,Processed Gridded Bathymetry collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Marlborough Sounds between 12-10-2016 and 07-12-2017.,Hydrography,Bathymetry,Processed Gridded Bathymetry,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https:\\data.linz.govt.nz,12-10-2016-07-12-2017,12-10-2016,07-12-2017,Marlborough Sounds,variable,None,HS51 Queen Charlotte Sound / Tōtaranui and Tory Channel / Kura Te Au Hydrographic Survey_Hydrography_Bathymetry_Processed Gridded Bathymetry
HS51 Queen Charlotte Sound / Tōtaranui and Tory Channel / Kura Te Au Hydrographic Survey,Processed Side Scan Sonar Mosaic collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Marlborough Sounds between 12-10-2016 and 07-12-2017.,Hydrography,Seafloor reflectance/ backscatter,Processed Side Scan Sonar Mosaic,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https:\\data.linz.govt.nz,12-10-2016-07-12-2017,12-10-2016,07-12-2017,Marlborough Sounds,variable,None,HS51 Queen Charlotte Sound / Tōtaranui and Tory Channel / Kura Te Au Hydrographic Survey_Hydrography_Seafloor reflectance/ backscatter_Processed Side Scan Sonar Mosaic
HS51 Queen Charlotte Sound / Tōtaranui and Tory Channel / Kura Te Au Hydrographic Survey,Raw Bathymetry collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Marlborough Sounds between 12-10-2016 and 07-12-2017.,Hydrography,Bathymetry,Raw Bathymetry,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https:\\data.linz.govt.nz,12-10-2016-07-12-2017,12-10-2016,07-12-2017,Marlborough Sounds,variable,None,HS51 Queen Charlotte Sound / Tōtaranui and Tory Channel / Kura Te Au Hydrographic Survey_Hydrography_Bathymetry_Raw Bathymetry
