title,description,theme,data type,data subtype,identifier,licence,keywords,issued,modified,publisher.name,publisher.mbox,contactPoint.fn,contactPoint.hasPhone,contactPoint.hasEmail,landingPage,updateFrequency,temporal,spatial,distribution.0.downloadURL,distribution.0.title,distribution.0.description,distribution.0.format,distribution.0.size,distribution.1.downloadURL,distribution.1.title,distribution.1.description,distribution.1.format,distribution.1.size,distribution.2.downloadURL,distribution.2.title,distribution.2.description,distribution.2.format,distribution.2.size,distribution.3.downloadURL,distribution.3.title,distribution.3.description,distribution.3.format,distribution.3.size,distribution.4.downloadURL,distribution.4.title,distribution.4.description,distribution.4.format
"Kaikoura, Sea Level Data 2018","Sea level data recorded at the monitoring sites is available for download.   The primary purpose of the network is to upgrade and improve New Zealand's response to tsunami hazards. However, the data generated can also be used for other purposes.  The zipped data file contain data for each day, with readings at one minute intervals.",Hydrography,Sea level,Sea Level Data,,https://creativecommons.org/licenses/by/4.0,"Hydrography,Sea level,Sea Level Data,LINZ",,,Land Information New Zealand,hydro@linz.govt.nz,James Ford,+64 4 473 4182,jford@linz.govt.nz,https://www.linz.govt.nz/sea/tides/sea-level-data/sea-level-data-downloads,Daily,2018-01-01/2018-12-31,"{""type""  : ""Point"" : ""coordinates"" : [173.7027, -42.4126]}",http://apps.linz.govt.nz/ftp/sea_level_data/KAIT/2018/41/,Kaikoura Sea Level Data 2018 - Sensor 41,,ZIP,,http://apps.linz.govt.nz/ftp/sea_level_data/KAIT/2018/40/,Kaikoura Sea Level Data 2018 - Sensor 40,,ZIP,,http://apps.linz.govt.nz/ftp/sea_level_data/KAIT/KAIT_map.jpg,Kaikoura Map,,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/KAIT/KAIT_photo.jpg,Kaikoura monitoring site,,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/KAIT/KAIT_readme.TXT,Kaikoura site information,,TXT
"Kaikoura, Sea Level Data 2019","Sea level data recorded at the monitoring sites is available for download.   The primary purpose of the network is to upgrade and improve New Zealand's response to tsunami hazards. However, the data generated can also be used for other purposes.  The zipped data file contain data for each day, with readings at one minute intervals.",Hydrography,Sea level,Sea Level Data,,https://creativecommons.org/licenses/by/4.0,"Hydrography,Sea level,Sea Level Data,LINZ",,,Land Information New Zealand,hydro@linz.govt.nz,James Ford,+64 4 473 4182,jford@linz.govt.nz,https://www.linz.govt.nz/sea/tides/sea-level-data/sea-level-data-downloads,Daily,2019-01-01/2019-12-31,"{""type""  : ""Point"" : ""coordinates"" : [173.7027, -42.4126]}",http://apps.linz.govt.nz/ftp/sea_level_data/KAIT/2019/41/,Kaikoura Sea Level Data 2019 - Sensor 41,,ZIP,,http://apps.linz.govt.nz/ftp/sea_level_data/KAIT/2019/40/,Kaikoura Sea Level Data 2019 - Sensor 40,,ZIP,,http://apps.linz.govt.nz/ftp/sea_level_data/KAIT/KAIT_map.jpg,Kaikoura Map,,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/KAIT/KAIT_photo.jpg,Kaikoura monitoring site,,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/KAIT/KAIT_readme.TXT,Kaikoura site information,,TXT
"Korotiti Bay, Great Barrier Island, Sea Level Data 2010","Sea level data recorded at the monitoring sites is available for download.   The primary purpose of the network is to upgrade and improve New Zealand's response to tsunami hazards. However, the data generated can also be used for other purposes.  The zipped data file contain data for each day, with readings at one minute intervals.",Hydrography,Sea level,Sea Level Data,,https://creativecommons.org/licenses/by/4.0,"Hydrography,Sea level,Sea Level Data,LINZ",,,Land Information New Zealand,hydro@linz.govt.nz,James Ford,+64 4 473 4182,jford@linz.govt.nz,https://www.linz.govt.nz/sea/tides/sea-level-data/sea-level-data-downloads,Daily,2010-01-01/2010-12-31,"{""type""  : ""Point"" : ""coordinates"" : [175.489, -36.1895]}",http://apps.linz.govt.nz/ftp/sea_level_data/GBIT/2010/41/,"Korotiti Bay, Great Barrier Island Sea Level Data 2010 - Sensor 41",,ZIP,,http://apps.linz.govt.nz/ftp/sea_level_data/GBIT/2010/40/,"Korotiti Bay, Great Barrier Island Sea Level Data 2010 - Sensor 40",,ZIP,,http://apps.linz.govt.nz/ftp/sea_level_data/GBIT/GBIT_map.jpg,"Korotiti Bay, Great Barrier Island Map",,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/GBIT/GBIT_photo.jpg,"Korotiti Bay, Great Barrier Island monitoring site",,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/GBIT/GBIT_readme.TXT,"Korotiti Bay, Great Barrier Island site information",,TXT
"Korotiti Bay, Great Barrier Island, Sea Level Data 2011","Sea level data recorded at the monitoring sites is available for download.   The primary purpose of the network is to upgrade and improve New Zealand's response to tsunami hazards. However, the data generated can also be used for other purposes.  The zipped data file contain data for each day, with readings at one minute intervals.",Hydrography,Sea level,Sea Level Data,,https://creativecommons.org/licenses/by/4.0,"Hydrography,Sea level,Sea Level Data,LINZ",,,Land Information New Zealand,hydro@linz.govt.nz,James Ford,+64 4 473 4182,jford@linz.govt.nz,https://www.linz.govt.nz/sea/tides/sea-level-data/sea-level-data-downloads,Daily,2011-01-01/2011-12-31,"{""type""  : ""Point"" : ""coordinates"" : [175.489, -36.1895]}",http://apps.linz.govt.nz/ftp/sea_level_data/GBIT/2011/41/,"Korotiti Bay, Great Barrier Island Sea Level Data 2011 - Sensor 41",,ZIP,,http://apps.linz.govt.nz/ftp/sea_level_data/GBIT/2011/40/,"Korotiti Bay, Great Barrier Island Sea Level Data 2011 - Sensor 40",,ZIP,,http://apps.linz.govt.nz/ftp/sea_level_data/GBIT/GBIT_map.jpg,"Korotiti Bay, Great Barrier Island Map",,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/GBIT/GBIT_photo.jpg,"Korotiti Bay, Great Barrier Island monitoring site",,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/GBIT/GBIT_readme.TXT,"Korotiti Bay, Great Barrier Island site information",,TXT
"Korotiti Bay, Great Barrier Island, Sea Level Data 2012","Sea level data recorded at the monitoring sites is available for download.   The primary purpose of the network is to upgrade and improve New Zealand's response to tsunami hazards. However, the data generated can also be used for other purposes.  The zipped data file contain data for each day, with readings at one minute intervals.",Hydrography,Sea level,Sea Level Data,,https://creativecommons.org/licenses/by/4.0,"Hydrography,Sea level,Sea Level Data,LINZ",,,Land Information New Zealand,hydro@linz.govt.nz,James Ford,+64 4 473 4182,jford@linz.govt.nz,https://www.linz.govt.nz/sea/tides/sea-level-data/sea-level-data-downloads,Daily,2012-01-01/2012-12-31,"{""type""  : ""Point"" : ""coordinates"" : [175.489, -36.1895]}",http://apps.linz.govt.nz/ftp/sea_level_data/GBIT/2012/41/,"Korotiti Bay, Great Barrier Island Sea Level Data 2012 - Sensor 41",,ZIP,,http://apps.linz.govt.nz/ftp/sea_level_data/GBIT/2012/40/,"Korotiti Bay, Great Barrier Island Sea Level Data 2012 - Sensor 40",,ZIP,,http://apps.linz.govt.nz/ftp/sea_level_data/GBIT/GBIT_map.jpg,"Korotiti Bay, Great Barrier Island Map",,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/GBIT/GBIT_photo.jpg,"Korotiti Bay, Great Barrier Island monitoring site",,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/GBIT/GBIT_readme.TXT,"Korotiti Bay, Great Barrier Island site information",,TXT
"Korotiti Bay, Great Barrier Island, Sea Level Data 2013","Sea level data recorded at the monitoring sites is available for download.   The primary purpose of the network is to upgrade and improve New Zealand's response to tsunami hazards. However, the data generated can also be used for other purposes.  The zipped data file contain data for each day, with readings at one minute intervals.",Hydrography,Sea level,Sea Level Data,,https://creativecommons.org/licenses/by/4.0,"Hydrography,Sea level,Sea Level Data,LINZ",,,Land Information New Zealand,hydro@linz.govt.nz,James Ford,+64 4 473 4182,jford@linz.govt.nz,https://www.linz.govt.nz/sea/tides/sea-level-data/sea-level-data-downloads,Daily,2013-01-01/2013-12-31,"{""type""  : ""Point"" : ""coordinates"" : [175.489, -36.1895]}",http://apps.linz.govt.nz/ftp/sea_level_data/GBIT/2013/41/,"Korotiti Bay, Great Barrier Island Sea Level Data 2013 - Sensor 41",,ZIP,,http://apps.linz.govt.nz/ftp/sea_level_data/GBIT/2013/40/,"Korotiti Bay, Great Barrier Island Sea Level Data 2013 - Sensor 40",,ZIP,,http://apps.linz.govt.nz/ftp/sea_level_data/GBIT/GBIT_map.jpg,"Korotiti Bay, Great Barrier Island Map",,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/GBIT/GBIT_photo.jpg,"Korotiti Bay, Great Barrier Island monitoring site",,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/GBIT/GBIT_readme.TXT,"Korotiti Bay, Great Barrier Island site information",,TXT
"Korotiti Bay, Great Barrier Island, Sea Level Data 2014","Sea level data recorded at the monitoring sites is available for download.   The primary purpose of the network is to upgrade and improve New Zealand's response to tsunami hazards. However, the data generated can also be used for other purposes.  The zipped data file contain data for each day, with readings at one minute intervals.",Hydrography,Sea level,Sea Level Data,,https://creativecommons.org/licenses/by/4.0,"Hydrography,Sea level,Sea Level Data,LINZ",,,Land Information New Zealand,hydro@linz.govt.nz,James Ford,+64 4 473 4182,jford@linz.govt.nz,https://www.linz.govt.nz/sea/tides/sea-level-data/sea-level-data-downloads,Daily,2014-01-01/2014-12-31,"{""type""  : ""Point"" : ""coordinates"" : [175.489, -36.1895]}",http://apps.linz.govt.nz/ftp/sea_level_data/GBIT/2014/41/,"Korotiti Bay, Great Barrier Island Sea Level Data 2014 - Sensor 41",,ZIP,,http://apps.linz.govt.nz/ftp/sea_level_data/GBIT/2014/40/,"Korotiti Bay, Great Barrier Island Sea Level Data 2014 - Sensor 40",,ZIP,,http://apps.linz.govt.nz/ftp/sea_level_data/GBIT/GBIT_map.jpg,"Korotiti Bay, Great Barrier Island Map",,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/GBIT/GBIT_photo.jpg,"Korotiti Bay, Great Barrier Island monitoring site",,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/GBIT/GBIT_readme.TXT,"Korotiti Bay, Great Barrier Island site information",,TXT
"Korotiti Bay, Great Barrier Island, Sea Level Data 2015","Sea level data recorded at the monitoring sites is available for download.   The primary purpose of the network is to upgrade and improve New Zealand's response to tsunami hazards. However, the data generated can also be used for other purposes.  The zipped data file contain data for each day, with readings at one minute intervals.",Hydrography,Sea level,Sea Level Data,,https://creativecommons.org/licenses/by/4.0,"Hydrography,Sea level,Sea Level Data,LINZ",,,Land Information New Zealand,hydro@linz.govt.nz,James Ford,+64 4 473 4182,jford@linz.govt.nz,https://www.linz.govt.nz/sea/tides/sea-level-data/sea-level-data-downloads,Daily,2015-01-01/2015-12-31,"{""type""  : ""Point"" : ""coordinates"" : [175.489, -36.1895]}",http://apps.linz.govt.nz/ftp/sea_level_data/GBIT/2015/41/,"Korotiti Bay, Great Barrier Island Sea Level Data 2015 - Sensor 41",,ZIP,,http://apps.linz.govt.nz/ftp/sea_level_data/GBIT/2015/40/,"Korotiti Bay, Great Barrier Island Sea Level Data 2015 - Sensor 40",,ZIP,,http://apps.linz.govt.nz/ftp/sea_level_data/GBIT/GBIT_map.jpg,"Korotiti Bay, Great Barrier Island Map",,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/GBIT/GBIT_photo.jpg,"Korotiti Bay, Great Barrier Island monitoring site",,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/GBIT/GBIT_readme.TXT,"Korotiti Bay, Great Barrier Island site information",,TXT
"Korotiti Bay, Great Barrier Island, Sea Level Data 2016","Sea level data recorded at the monitoring sites is available for download.   The primary purpose of the network is to upgrade and improve New Zealand's response to tsunami hazards. However, the data generated can also be used for other purposes.  The zipped data file contain data for each day, with readings at one minute intervals.",Hydrography,Sea level,Sea Level Data,,https://creativecommons.org/licenses/by/4.0,"Hydrography,Sea level,Sea Level Data,LINZ",,,Land Information New Zealand,hydro@linz.govt.nz,James Ford,+64 4 473 4182,jford@linz.govt.nz,https://www.linz.govt.nz/sea/tides/sea-level-data/sea-level-data-downloads,Daily,2016-01-01/2016-12-31,"{""type""  : ""Point"" : ""coordinates"" : [175.489, -36.1895]}",http://apps.linz.govt.nz/ftp/sea_level_data/GBIT/2016/41/,"Korotiti Bay, Great Barrier Island Sea Level Data 2016 - Sensor 41",,ZIP,,http://apps.linz.govt.nz/ftp/sea_level_data/GBIT/2016/40/,"Korotiti Bay, Great Barrier Island Sea Level Data 2016 - Sensor 40",,ZIP,,http://apps.linz.govt.nz/ftp/sea_level_data/GBIT/GBIT_map.jpg,"Korotiti Bay, Great Barrier Island Map",,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/GBIT/GBIT_photo.jpg,"Korotiti Bay, Great Barrier Island monitoring site",,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/GBIT/GBIT_readme.TXT,"Korotiti Bay, Great Barrier Island site information",,TXT
"Korotiti Bay, Great Barrier Island, Sea Level Data 2017","Sea level data recorded at the monitoring sites is available for download.   The primary purpose of the network is to upgrade and improve New Zealand's response to tsunami hazards. However, the data generated can also be used for other purposes.  The zipped data file contain data for each day, with readings at one minute intervals.",Hydrography,Sea level,Sea Level Data,,https://creativecommons.org/licenses/by/4.0,"Hydrography,Sea level,Sea Level Data,LINZ",,,Land Information New Zealand,hydro@linz.govt.nz,James Ford,+64 4 473 4182,jford@linz.govt.nz,https://www.linz.govt.nz/sea/tides/sea-level-data/sea-level-data-downloads,Daily,2017-01-01/2017-12-31,"{""type""  : ""Point"" : ""coordinates"" : [175.489, -36.1895]}",http://apps.linz.govt.nz/ftp/sea_level_data/GBIT/2017/41/,"Korotiti Bay, Great Barrier Island Sea Level Data 2017 - Sensor 41",,ZIP,,http://apps.linz.govt.nz/ftp/sea_level_data/GBIT/2017/40/,"Korotiti Bay, Great Barrier Island Sea Level Data 2017 - Sensor 40",,ZIP,,http://apps.linz.govt.nz/ftp/sea_level_data/GBIT/GBIT_map.jpg,"Korotiti Bay, Great Barrier Island Map",,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/GBIT/GBIT_photo.jpg,"Korotiti Bay, Great Barrier Island monitoring site",,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/GBIT/GBIT_readme.TXT,"Korotiti Bay, Great Barrier Island site information",,TXT
"Korotiti Bay, Great Barrier Island, Sea Level Data 2018","Sea level data recorded at the monitoring sites is available for download.   The primary purpose of the network is to upgrade and improve New Zealand's response to tsunami hazards. However, the data generated can also be used for other purposes.  The zipped data file contain data for each day, with readings at one minute intervals.",Hydrography,Sea level,Sea Level Data,,https://creativecommons.org/licenses/by/4.0,"Hydrography,Sea level,Sea Level Data,LINZ",,,Land Information New Zealand,hydro@linz.govt.nz,James Ford,+64 4 473 4182,jford@linz.govt.nz,https://www.linz.govt.nz/sea/tides/sea-level-data/sea-level-data-downloads,Daily,2018-01-01/2018-12-31,"{""type""  : ""Point"" : ""coordinates"" : [175.489, -36.1895]}",http://apps.linz.govt.nz/ftp/sea_level_data/GBIT/2018/41/,"Korotiti Bay, Great Barrier Island Sea Level Data 2018 - Sensor 41",,ZIP,,http://apps.linz.govt.nz/ftp/sea_level_data/GBIT/2018/40/,"Korotiti Bay, Great Barrier Island Sea Level Data 2018 - Sensor 40",,ZIP,,http://apps.linz.govt.nz/ftp/sea_level_data/GBIT/GBIT_map.jpg,"Korotiti Bay, Great Barrier Island Map",,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/GBIT/GBIT_photo.jpg,"Korotiti Bay, Great Barrier Island monitoring site",,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/GBIT/GBIT_readme.TXT,"Korotiti Bay, Great Barrier Island site information",,TXT
"Korotiti Bay, Great Barrier Island, Sea Level Data 2019","Sea level data recorded at the monitoring sites is available for download.   The primary purpose of the network is to upgrade and improve New Zealand's response to tsunami hazards. However, the data generated can also be used for other purposes.  The zipped data file contain data for each day, with readings at one minute intervals.",Hydrography,Sea level,Sea Level Data,,https://creativecommons.org/licenses/by/4.0,"Hydrography,Sea level,Sea Level Data,LINZ",,,Land Information New Zealand,hydro@linz.govt.nz,James Ford,+64 4 473 4182,jford@linz.govt.nz,https://www.linz.govt.nz/sea/tides/sea-level-data/sea-level-data-downloads,Daily,2019-01-01/2019-12-31,"{""type""  : ""Point"" : ""coordinates"" : [175.489, -36.1895]}",http://apps.linz.govt.nz/ftp/sea_level_data/GBIT/2019/41/,"Korotiti Bay, Great Barrier Island Sea Level Data 2019 - Sensor 41",,ZIP,,http://apps.linz.govt.nz/ftp/sea_level_data/GBIT/2019/40/,"Korotiti Bay, Great Barrier Island Sea Level Data 2019 - Sensor 40",,ZIP,,http://apps.linz.govt.nz/ftp/sea_level_data/GBIT/GBIT_map.jpg,"Korotiti Bay, Great Barrier Island Map",,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/GBIT/GBIT_photo.jpg,"Korotiti Bay, Great Barrier Island monitoring site",,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/GBIT/GBIT_readme.TXT,"Korotiti Bay, Great Barrier Island site information",,TXT
"Lottin Point, Sea Level Data 2008","Sea level data recorded at the monitoring sites is available for download.   The primary purpose of the network is to upgrade and improve New Zealand's response to tsunami hazards. However, the data generated can also be used for other purposes.  The zipped data file contain data for each day, with readings at one minute intervals.",Hydrography,Sea level,Sea Level Data,,https://creativecommons.org/licenses/by/4.0,"Hydrography,Sea level,Sea Level Data,LINZ",,,Land Information New Zealand,hydro@linz.govt.nz,James Ford,+64 4 473 4182,jford@linz.govt.nz,https://www.linz.govt.nz/sea/tides/sea-level-data/sea-level-data-downloads,Daily,2008-01-01/2008-12-31,"{""type""  : ""Point"" : ""coordinates"" : [178.1591, -37.55]}",http://apps.linz.govt.nz/ftp/sea_level_data/LOTT/2008/41/,Lottin Point Sea Level Data 2008 - Sensor 41,,ZIP,,http://apps.linz.govt.nz/ftp/sea_level_data/LOTT/2008/40/,Lottin Point Sea Level Data 2008 - Sensor 40,,ZIP,,http://apps.linz.govt.nz/ftp/sea_level_data/LOTT/LOTT_map.jpg,Lottin Point Map,,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/LOTT/LOTT_photo.jpg,Lottin Point monitoring site,,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/LOTT/LOTT_readme.TXT,Lottin Point site information,,TXT
"Lottin Point, Sea Level Data 2009","Sea level data recorded at the monitoring sites is available for download.   The primary purpose of the network is to upgrade and improve New Zealand's response to tsunami hazards. However, the data generated can also be used for other purposes.  The zipped data file contain data for each day, with readings at one minute intervals.",Hydrography,Sea level,Sea Level Data,,https://creativecommons.org/licenses/by/4.0,"Hydrography,Sea level,Sea Level Data,LINZ",,,Land Information New Zealand,hydro@linz.govt.nz,James Ford,+64 4 473 4182,jford@linz.govt.nz,https://www.linz.govt.nz/sea/tides/sea-level-data/sea-level-data-downloads,Daily,2009-01-01/2009-12-31,"{""type""  : ""Point"" : ""coordinates"" : [175.489, -36.1895]}",http://apps.linz.govt.nz/ftp/sea_level_data/LOTT/2009/41/,Lottin Point Sea Level Data 2009 - Sensor 41,,ZIP,,http://apps.linz.govt.nz/ftp/sea_level_data/LOTT/2009/40/,Lottin Point Sea Level Data 2009 - Sensor 40,,ZIP,,http://apps.linz.govt.nz/ftp/sea_level_data/LOTT/LOTT_map.jpg,Lottin Point Map,,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/LOTT/LOTT_photo.jpg,Lottin Point monitoring site,,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/LOTT/LOTT_readme.TXT,Lottin Point site information,,TXT
